"wordlist-id","sequence-number","word-id"
"7112","35","44608"
"7112","36","44609"
"7113","0","44610"
"7113","1","44611"
"7113","2","44612"
"7113","3","44613"
"7113","4","44614"
"7113","5","44615"
"7113","6","44616"
"7113","7","44617"
"7113","8","44618"
"7113","9","6216"
"7113","10","44619"
"7113","11","44620"
"7113","12","44621"
"7113","13","936"
"7113","14","44622"
"7113","15","44623"
"7113","16","44624"
"7113","17","44625"
"7113","18","44626"
"7113","19","44627"
"7113","20","44628"
"7113","21","44629"
"7113","22","44630"
"7113","23","31201"
"7113","24","44631"
"7113","25","44632"
"7113","26","44633"
"7113","27","44634"
"7113","28","44635"
"7113","29","44636"
"7113","30","44637"
"7113","31","44638"
"7113","32","44639"
"7113","33","39027"
"7113","34","1512"
"7113","35","38990"
"7113","36","44640"
"7113","37","44641"
"7113","38","44642"
"7113","39","40987"
"7113","40","44643"
"7113","41","44644"
"7113","42","44645"
"7113","43","44646"
"7113","44","44647"
"7113","45","44648"
"7113","46","937"
"7113","47","44649"
"7113","48","44650"
"7113","49","44651"
"7113","50","44652"
"7114","0","12058"
"7114","1","44653"
"7114","2","44654"
"7114","3","44655"
"7114","4","44656"
"7114","5","44657"
"7114","6","44658"
"7114","7","44659"
"7114","8","44660"
"7114","9","44661"
"7114","10","44662"
"7114","11","44663"
"7114","12","44664"
"7114","13","44665"
"7114","14","44666"
"7114","15","44667"
"7114","16","44668"
"7114","17","44669"
"7114","18","44670"
"7114","19","44671"
"7114","20","44672"
"7114","21","44673"
"7116","1","1880"
"7115","24","21099"
"7115","23","331"
"7115","22","20579"
"7115","21","44676"
"7115","20","3677"
"7115","19","20997"
"7115","18","9991"
"7115","17","1466"
"7115","16","8564"
"7115","15","4853"
"7115","14","6408"
"7115","13","4265"
"7115","12","962"
"7115","11","4085"
"7115","10","20578"
"7115","9","44675"
"7115","8","8082"
"7115","7","21707"
"7115","6","3239"
"7115","5","8326"
"7115","4","11205"
"7115","3","19874"
"7115","2","7219"
"7115","1","5028"
"7115","0","11216"
"7116","2","1885"
"7116","3","1528"
"7116","4","1473"
"7116","5","1565"
"7116","6","1891"
"7116","7","594"
"7116","8","1892"
"7116","9","1893"
"7117","1","2392"
"7117","2","1411"
"7117","3","1528"
"7117","4","1473"
"7117","5","1565"
"7117","6","2389"
"7118","0","5014"
"7118","1","5304"
"7118","2","44677"
"7118","3","804"
"7118","4","4543"
"7118","5","44678"
"7118","6","802"
"7118","7","44679"
"7118","8","11944"
"7118","9","6781"
"7118","10","7899"
"7118","11","2715"
"7118","12","2715"
"7118","13","44680"
"7118","14","44681"
"7118","15","9015"
"7118","16","44682"
"7118","17","3683"
"7118","18","12832"
"7118","19","44683"
"7118","20","1581"
"7118","21","10092"
"7118","22","44684"
"7118","23","44685"
"7118","24","44686"
"7118","25","44687"
"7118","26","3207"
"7118","27","3226"
"7118","28","3226"
"7118","29","7620"
"7118","30","44688"
"7118","31","22575"
"7118","32","44689"
"7118","33","44690"
"7118","34","44691"
"7118","35","44692"
"7118","36","44693"
"7118","37","44694"
"7118","38","803"
"7118","39","44695"
"7118","40","44696"
"7118","41","44697"
"7118","42","44698"
"7118","43","44699"
"7118","44","44700"
"7118","45","44701"
"7118","46","44702"
"7118","47","44703"
"7118","48","8288"
"7118","49","44704"
"7118","50","801"
"7118","51","44705"
"7118","52","1582"
"7118","53","44706"
"7118","54","21355"
"7118","55","44707"
"7118","56","36309"
"7118","57","44708"
"7118","58","7901"
"7118","59","44709"
"7118","60","44710"
"7118","61","44711"
"7118","62","44712"
"7118","63","1583"
"7118","64","44713"
"7118","65","1948"
"7118","66","14872"
"7118","67","4970"
"7118","68","4711"
"7118","69","44714"
"7118","70","44715"
"7118","71","44716"
"7118","72","44717"
"7118","73","44718"
"7118","74","44719"
"7118","75","44720"
"7118","76","44721"
"7118","77","44722"
"7118","78","44723"
"7118","79","44724"
"7119","0","30461"
"7119","1","3760"
"7119","2","30462"
"7119","3","27010"
"7119","4","44725"
"7119","5","44726"
"7119","6","536"
"7119","7","44727"
"7119","8","13391"
"7119","9","30528"
"7119","10","5957"
"7119","11","44728"
"7119","12","44729"
"7119","13","44730"
"7119","14","44731"
"7119","15","2728"
"7119","16","44732"
"7119","17","44733"
"7119","18","44734"
"7119","19","44735"
"7119","20","44736"
"7119","21","44737"
"7119","22","44738"
"7119","23","12025"
"7119","24","537"
"7120","0","44739"
"7120","1","44740"
"7120","2","44741"
"7120","3","44742"
"7120","4","44743"
"7120","5","30529"
"7120","6","30530"
"7120","7","44744"
"7120","8","2727"
"7120","9","44745"
"7120","10","44746"
"7120","11","44747"
"7120","12","9331"
"7120","13","44748"
"7120","14","44749"
"7120","15","44750"
"7120","16","44751"
"7120","17","44752"
"7120","18","44753"
"7120","19","44754"
"7120","20","44755"
"7120","21","44756"
"7120","22","44757"
"7120","23","44758"
"7120","24","39097"
"7120","25","44759"
"7120","26","44760"
"7120","27","44761"
"7120","28","44762"
"7120","29","44763"
"7120","30","44764"
"7120","31","44765"
"7120","32","44766"
"7120","33","44767"
"7120","34","44768"
"7121","0","44769"
"7121","1","44770"
"7121","2","5683"
"7121","3","44771"
"7121","4","44772"
"7121","5","44773"
"7121","6","44774"
"7121","7","44775"
"7121","8","44776"
"7121","9","781"
"7121","10","44777"
"7121","11","44778"
"7121","12","44779"
"7121","13","44780"
"7121","14","44781"
"7121","15","9488"
"7121","16","44782"
"7121","17","44783"
"7121","18","31130"
"7121","19","44784"
"7121","20","37392"
"7121","21","44785"
"7121","22","44786"
"7121","23","44787"
"7121","24","9280"
"7121","25","44788"
"7121","26","12641"
"7121","27","44789"
"7121","28","44790"
"7121","29","28650"
"7121","30","44791"
"7122","0","44792"
"7122","1","44793"
"7122","2","21284"
"7122","3","14988"
"7122","4","44794"
"7122","5","44795"
"7122","6","44796"
"7122","7","44797"
"7122","8","44798"
"7122","9","44799"
"7122","10","44800"
"7122","11","44801"
"7122","12","44802"
"7122","13","44803"
"7122","14","44804"
"7123","0","44805"
"7123","1","44806"
"7123","2","44807"
"7123","3","5114"
"7123","4","22963"
"7123","5","44808"
"7123","6","44809"
"7123","7","5554"
"7123","8","44810"
"7123","9","44811"
"7123","10","18736"
"7123","11","10631"
"7123","12","44812"
"7123","13","44813"
"7123","14","11962"
"7123","15","44814"
"7123","16","44815"
"7123","17","20595"
"7123","18","44816"
"7123","19","8523"
"7123","20","44817"
"7123","21","17322"
"7123","22","44818"
"7123","23","44819"
"7123","24","44820"
"7123","25","44821"
"7123","26","44822"
"7123","27","44823"
"7123","28","44824"
"7521","140","7149"
"7124","98","44768"
"7124","97","44767"
"7124","96","44766"
"7124","95","44765"
"7124","94","44764"
"7124","93","44763"
"7124","92","44762"
"7124","91","44761"
"7124","90","44760"
"7124","89","44759"
"7124","88","39097"
"7124","87","44758"
"7124","86","44757"
"7124","85","44756"
"7124","84","44755"
"7124","83","44754"
"7124","82","44753"
"7124","81","44752"
"7124","80","44751"
"7124","79","44750"
"7124","78","44749"
"7124","77","44748"
"7124","76","9331"
"7124","75","44746"
"7124","74","44745"
"7124","73","2727"
"7124","72","44744"
"7124","71","30530"
"7124","70","30529"
"7124","69","44743"
"7124","68","44742"
"7124","67","44741"
"7124","66","44740"
"7124","65","44739"
"7124","64","44866"
"7124","63","44865"
"7124","62","44864"
"7124","61","44863"
"7124","60","3294"
"7124","59","44862"
"7124","58","44861"
"7124","57","44860"
"7124","56","44859"
"7124","55","2577"
"7124","54","5898"
"7124","53","44858"
"7124","52","44857"
"7124","51","44856"
"7124","50","27199"
"7124","49","31438"
"7124","48","44855"
"7124","47","21063"
"7124","46","44854"
"7124","45","44853"
"7124","44","27198"
"7124","43","5646"
"7124","42","3806"
"7124","41","44852"
"7124","40","15241"
"7124","39","7424"
"7124","38","44851"
"7124","37","44850"
"7124","36","1579"
"7124","35","17212"
"7124","34","44849"
"7124","33","44848"
"7124","32","44847"
"7124","31","41528"
"7124","30","44846"
"7124","29","44845"
"7124","28","44844"
"7124","27","44771"
"7124","26","1578"
"7124","25","44843"
"7124","24","44842"
"7124","23","26785"
"7124","22","44841"
"7124","21","24404"
"7124","20","44840"
"7124","19","44839"
"7124","18","44838"
"7124","17","10904"
"7124","16","24343"
"7124","15","780"
"7124","14","44837"
"7124","13","44836"
"7124","12","44835"
"7124","11","44834"
"7124","10","44833"
"7124","9","44832"
"7124","8","44831"
"7124","7","28016"
"7124","6","44830"
"7124","5","44829"
"7124","4","44828"
"7124","3","44827"
"7124","2","44826"
"7124","1","22059"
"7124","0","44825"
"7125","0","3806"
"7125","1","44867"
"7125","2","22326"
"7125","3","44868"
"7125","4","44869"
"7125","5","44870"
"7125","6","44871"
"7125","7","44872"
"7125","8","44873"
"7125","9","44874"
"7125","10","44875"
"7125","11","7636"
"7125","12","44876"
"7126","0","44877"
"7126","1","31010"
"7126","2","44878"
"7126","3","27010"
"7126","4","44879"
"7126","5","44880"
"7126","6","6020"
"7126","7","44881"
"7126","8","44882"
"7126","9","44883"
"7126","10","44884"
"7126","11","44885"
"7126","12","44886"
"7126","13","44887"
"7126","14","20621"
"7126","15","34798"
"7126","16","44888"
"7126","17","38260"
"7126","18","23923"
"7126","19","8966"
"7126","20","44889"
"7860","5","7649"
"7860","4","7645"
"7860","3","1281"
"7860","2","39"
"7860","1","7638"
"7127","32","16844"
"7127","31","44910"
"7127","30","44909"
"7127","29","44906"
"7127","28","11260"
"7127","27","44905"
"7127","26","44904"
"7127","25","44903"
"7127","24","2534"
"7127","23","44902"
"7127","22","7997"
"7127","21","44901"
"7127","20","4742"
"7127","19","44900"
"7127","18","5961"
"7127","17","44899"
"7127","16","44898"
"7127","15","44897"
"7127","14","2302"
"7127","13","11204"
"7127","12","44896"
"7127","11","44895"
"7127","10","44894"
"7127","9","44893"
"7127","8","44892"
"7127","7","44891"
"7127","6","21922"
"7127","5","7768"
"7127","4","34673"
"7127","3","8463"
"7127","2","44890"
"7127","1","4529"
"7127","0","3672"
"8322","11","1055"
"8322","10","54397"
"8322","9","54396"
"8322","8","54395"
"8322","7","54394"
"8322","6","54393"
"8322","5","54392"
"8322","4","54391"
"8322","3","54390"
"8322","2","54389"
"8322","1","4140"
"8322","0","54388"
"7128","4","54385"
"7128","3","54387"
"7128","2","54386"
"7128","1","6527"
"7128","0","6857"
"7129","0","24242"
"7129","1","44926"
"7129","2","44927"
"7129","3","21086"
"7129","4","44928"
"7129","5","22126"
"7129","6","44929"
"7129","7","44930"
"7129","8","44931"
"7129","9","44932"
"7129","10","44933"
"7129","11","44934"
"7129","12","24409"
"7129","13","44935"
"7129","14","44936"
"7129","15","4888"
"7129","16","44937"
"7129","17","44938"
"6832","0","38425"
"7130","29","6470"
"7130","28","6460"
"7130","27","41711"
"7130","26","2973"
"7130","25","7751"
"7130","24","1284"
"7130","23","4674"
"7130","22","462"
"7130","21","460"
"7130","20","1033"
"7130","19","21554"
"7130","18","1035"
"7130","17","10103"
"7130","16","7719"
"7130","15","10225"
"7130","14","8427"
"7130","13","40898"
"7130","12","1099"
"7130","11","8067"
"7130","10","10100"
"7130","9","21531"
"7130","8","10644"
"7130","7","22983"
"7130","6","9581"
"7130","5","21530"
"7130","4","8419"
"7130","3","9718"
"7130","2","9052"
"7130","1","22088"
"8087","6","8414"
"7131","28","506"
"7131","27","7701"
"7131","26","493"
"7131","25","21640"
"7131","24","9648"
"7131","23","32824"
"7131","22","505"
"7131","21","8926"
"7131","20","10258"
"7131","19","18955"
"7131","18","7678"
"7131","17","4067"
"7131","16","153"
"7131","15","7609"
"7131","14","2982"
"7131","13","21030"
"7131","12","8031"
"7131","11","1157"
"7131","10","6430"
"7131","9","16682"
"7131","8","2940"
"7131","7","8420"
"7131","6","912"
"7131","5","990"
"7131","4","1420"
"7131","3","1152"
"7131","2","4073"
"7131","1","4968"
"7130","0","35"
"7132","2","845"
"7132","3","1539"
"7132","4","1604"
"7132","5","1556"
"7132","6","1527"
"7132","7","1538"
"7132","8","1494"
"7132","9","1540"
"7132","10","1519"
"7132","11","53"
"7132","12","1510"
"7132","13","1192"
"7132","14","1575"
"7132","15","1610"
"7132","16","1588"
"7132","17","1511"
"7132","18","1598"
"7133","1","1880"
"7133","2","1885"
"7133","3","1528"
"7133","4","1473"
"7133","5","1565"
"7133","6","1564"
"7133","7","1913"
"7133","8","1917"
"7133","9","1891"
"7133","10","1951"
"7133","11","1888"
"7133","12","1621"
"7134","1","1913"
"7134","2","1917"
"7134","3","1370"
"7134","4","1417"
"7134","5","1519"
"7134","6","768"
"7134","7","1923"
"7134","8","1591"
"7134","9","1554"
"7134","10","950"
"7134","11","1558"
"7134","12","1927"
"7134","13","1929"
"7134","14","1930"
"7134","15","1564"
"7134","16","1935"
"7134","17","1004"
"7134","18","1967"
"7135","1","6800"
"7135","2","8896"
"7135","3","4755"
"7135","4","6803"
"7135","5","9282"
"7135","6","5856"
"7135","7","9283"
"7135","8","4236"
"7135","9","53"
"7135","10","328"
"7135","11","4507"
"7135","12","4744"
"7135","13","6629"
"7135","14","4241"
"7135","15","8148"
"7135","16","6057"
"7135","17","2712"
"7135","18","4635"
"7135","19","4904"
"7135","20","9289"
"7135","21","7097"
"7135","22","2720"
"7135","23","7087"
"7135","24","4591"
"7135","25","627"
"7135","26","8728"
"7135","27","6900"
"7135","28","3109"
"7135","29","9287"
"7135","30","9288"
"7136","1","6800"
"7136","2","4591"
"7136","3","8896"
"7136","4","6803"
"7136","5","9282"
"7136","6","842"
"7136","7","5856"
"7136","8","9283"
"7136","9","8728"
"7136","10","328"
"7136","11","4507"
"7136","12","6900"
"7136","13","6629"
"7136","14","3109"
"7136","15","9287"
"7136","16","8148"
"7136","17","4635"
"7136","18","4904"
"7136","19","9289"
"7136","20","7097"
"7136","21","2720"
"7137","1","8263"
"7137","2","9747"
"7137","3","1966"
"7137","4","6903"
"7137","5","6380"
"7137","6","3234"
"7137","7","4108"
"7137","8","4012"
"7138","1","16"
"7138","2","3122"
"7138","3","2718"
"7138","4","3137"
"7138","5","41"
"7138","6","3152"
"7138","7","3162"
"7138","8","1244"
"7139","1","1071"
"7139","2","1366"
"7139","3","7641"
"7139","4","8391"
"7139","5","5636"
"7139","6","4207"
"7139","7","2992"
"7139","8","9807"
"7139","9","3559"
"7139","10","10332"
"7140","1","3170"
"7140","2","1882"
"7140","3","7544"
"7140","4","5860"
"7140","5","11098"
"7140","6","20815"
"7140","7","4689"
"7140","8","4539"
"7140","9","6915"
"7140","10","610"
"7141","1","8839"
"7141","2","9398"
"7141","3","3561"
"7141","4","8511"
"7141","5","1351"
"7141","6","8219"
"7141","7","1974"
"7141","8","4690"
"7141","9","46"
"7141","10","20562"
"7142","1","1092"
"7142","2","8332"
"7142","3","22084"
"7142","4","1293"
"7142","5","463"
"7142","6","465"
"7142","7","3893"
"7142","8","1832"
"7142","9","4193"
"7142","10","20107"
"7142","11","20153"
"7143","0","7610"
"7143","1","4579"
"7143","2","11005"
"7143","3","6810"
"7143","4","969"
"7143","5","7980"
"7143","6","11236"
"7143","7","9979"
"7143","8","7939"
"7143","9","21055"
"7144","0","10701"
"7144","1","6493"
"7144","2","4948"
"7144","3","1412"
"7144","4","10517"
"7144","5","4935"
"7144","6","4266"
"7144","7","4223"
"7144","8","9867"
"7144","9","107"
"7264","1","39"
"7145","9","17785"
"7145","8","7666"
"7145","7","3217"
"7145","6","21379"
"7145","5","6265"
"7145","4","9973"
"7145","3","17186"
"7145","2","5281"
"7145","1","44940"
"7150","0","44947"
"7147","9","3733"
"7146","7","11235"
"7146","6","4614"
"7146","5","1605"
"7146","4","985"
"7146","3","21788"
"7146","2","1449"
"7146","1","22677"
"7146","0","365"
"7147","8","22276"
"7147","7","1632"
"7147","6","21384"
"7147","5","22387"
"7147","4","4945"
"7147","3","5888"
"7147","2","22170"
"7147","1","20261"
"7147","0","711"
"7148","9","4154"
"7148","8","4951"
"7148","7","20827"
"7148","6","4501"
"7148","5","4580"
"7148","4","8780"
"7148","3","21823"
"7148","2","4599"
"7148","1","23049"
"7148","0","5784"
"7603","1","7446"
"7149","29","8398"
"7149","28","9782"
"7149","27","10871"
"7149","26","10845"
"7149","25","36399"
"7149","24","28205"
"7149","23","10857"
"7149","22","5797"
"7149","21","4941"
"7149","20","1223"
"7149","19","2714"
"7149","18","22622"
"7149","17","10096"
"7149","16","918"
"7149","15","32284"
"7149","14","1616"
"7149","13","20264"
"7149","12","1182"
"7149","11","912"
"7149","10","1489"
"7149","9","649"
"7149","8","13580"
"7149","7","920"
"7149","6","2733"
"7149","5","913"
"7149","4","1400"
"7149","3","10700"
"7149","2","21372"
"7149","1","2731"
"7150","1","44948"
"7150","2","44949"
"7150","3","44950"
"7150","4","44951"
"7150","5","44952"
"7150","6","44953"
"7150","7","44954"
"7150","8","44955"
"7150","9","44956"
"7150","10","10998"
"7150","11","44957"
"7150","12","44958"
"7150","13","44959"
"7150","14","44960"
"7150","15","44961"
"7150","16","44962"
"7150","17","44963"
"7150","18","44964"
"7150","19","4493"
"7150","20","8068"
"7150","21","44965"
"7150","22","44966"
"7150","23","44967"
"7150","24","9122"
"7150","25","3437"
"7150","26","44968"
"7150","27","22661"
"7150","28","24847"
"7150","29","44969"
"7150","30","2303"
"7150","31","44970"
"7150","32","44971"
"7150","33","44972"
"7150","34","6902"
"7150","35","44973"
"7150","36","44974"
"7150","37","26823"
"7150","38","44975"
"7150","39","33140"
"7150","40","44976"
"7150","41","44977"
"7150","42","44978"
"7150","43","44979"
"7150","44","37299"
"7150","45","36751"
"7150","46","44980"
"7150","47","44981"
"7150","48","44982"
"7150","49","44983"
"7150","50","44984"
"7150","51","44985"
"7150","52","3271"
"7150","53","44986"
"7150","54","20989"
"7150","55","44987"
"7150","56","44988"
"7546","3","539"
"7546","2","44991"
"7546","1","44990"
"7546","0","44989"
"7151","18","45007"
"7151","17","16414"
"7151","16","45006"
"7151","15","45005"
"7151","14","45004"
"7151","13","45003"
"7151","12","45002"
"7151","11","45001"
"7151","10","45000"
"7151","9","44999"
"7151","8","44998"
"7151","7","7881"
"7151","6","44994"
"7151","5","44992"
"7151","4","6520"
"7151","3","539"
"7151","2","44991"
"7151","1","44990"
"7151","0","44989"
"7152","0","17668"
"7152","1","7402"
"7152","2","21685"
"7152","3","45008"
"7152","4","45009"
"7152","5","45010"
"7152","6","5297"
"7152","7","16099"
"7152","8","2454"
"7152","9","45011"
"7152","10","45012"
"7152","11","22094"
"7152","12","45013"
"7152","13","10331"
"7152","14","6350"
"7152","15","45014"
"7152","16","20699"
"7152","17","45015"
"7152","18","45016"
"7152","19","542"
"7152","20","23588"
"7152","21","45017"
"7153","0","45018"
"7153","1","45019"
"7153","2","45020"
"7153","3","45021"
"7153","4","30847"
"7153","5","9374"
"7153","6","45022"
"7153","7","23694"
"7153","8","45023"
"7153","9","45024"
"7153","10","45025"
"7153","11","45026"
"7153","12","45027"
"7153","13","45028"
"7153","14","45029"
"7153","15","45030"
"7153","16","45031"
"7153","17","45032"
"7153","18","45033"
"7830","2","705"
"7830","1","1378"
"7154","55","45069"
"7154","54","45068"
"7154","53","45067"
"7154","52","45066"
"7154","51","22501"
"7154","50","5041"
"7154","49","45065"
"7154","48","3900"
"7154","47","7395"
"7154","46","45064"
"7154","45","45063"
"7154","44","45062"
"7154","43","45061"
"7154","42","45060"
"7154","41","20438"
"7154","40","45059"
"7154","39","45058"
"7154","38","7224"
"7154","37","45057"
"7154","36","45056"
"7154","35","5876"
"7154","34","45055"
"7154","33","21994"
"7154","32","9492"
"7154","31","45054"
"7154","30","8313"
"7154","29","8837"
"7154","28","45053"
"7154","27","21038"
"7154","26","45052"
"7154","25","5625"
"7154","24","45051"
"7154","23","45050"
"7154","22","45049"
"7154","21","45048"
"7154","20","15461"
"7154","19","45047"
"7154","18","45046"
"7154","17","22281"
"7154","16","45044"
"7154","15","45043"
"7154","14","8440"
"7154","13","45042"
"7154","12","44645"
"7154","11","45041"
"7154","10","40781"
"7154","9","39125"
"7154","8","32583"
"7154","7","45040"
"7154","6","45039"
"7154","5","45038"
"7154","4","45037"
"7154","3","21587"
"7154","2","45036"
"7154","1","45035"
"7154","0","45034"
"7570","12","9714"
"7570","11","9713"
"7570","10","8312"
"7570","9","8196"
"7570","8","1170"
"7570","7","1168"
"7570","6","9724"
"7570","5","9723"
"7570","4","6950"
"7570","3","9722"
"7570","2","3929"
"7570","1","1204"
"7569","18","739"
"7569","17","402"
"7569","16","734"
"7569","15","1968"
"7569","14","731"
"7569","13","730"
"7569","12","725"
"7155","35","45108"
"7155","34","19266"
"7155","33","45107"
"7155","32","45106"
"7155","31","45102"
"7155","30","12717"
"7155","29","45101"
"7155","28","45100"
"7155","27","45099"
"7155","26","45098"
"7155","25","2537"
"7155","24","6037"
"7155","23","45095"
"7155","22","45094"
"7155","21","45093"
"7155","20","34571"
"7155","19","45092"
"7155","18","7500"
"7155","17","4040"
"7155","16","45090"
"7155","15","45089"
"7155","14","11327"
"7155","13","45083"
"7155","12","541"
"7155","11","45082"
"7155","10","45081"
"7155","9","11328"
"7155","8","45080"
"7155","7","45077"
"7155","6","45076"
"7155","5","45075"
"7155","4","45074"
"7155","3","45073"
"7155","2","8537"
"7155","1","45070"
"7155","0","21744"
"7156","0","2707"
"7156","1","45109"
"7156","2","45110"
"7156","3","45111"
"7156","4","45112"
"7156","5","8750"
"7156","6","540"
"7635","92","4633"
"7635","91","6575"
"7635","90","470"
"7635","89","32467"
"7635","88","8497"
"7635","87","30497"
"7635","86","30496"
"7635","85","5726"
"7635","84","10496"
"7635","83","37099"
"7635","82","32466"
"7635","81","32465"
"7635","80","32464"
"7635","79","32463"
"7635","78","32462"
"7635","77","22153"
"7635","76","32458"
"7635","75","18069"
"7635","74","10883"
"7635","73","6375"
"8157","0","1281"
"8156","2","52897"
"8156","1","52896"
"8156","0","4143"
"8155","3","544"
"8155","2","1123"
"7158","19","23819"
"7158","18","7726"
"7158","20","4058"
"8155","1","8704"
"7157","123","20491"
"7157","122","23878"
"7157","121","45136"
"7157","120","11078"
"7157","119","23876"
"7157","118","23874"
"7157","117","45131"
"7157","116","17279"
"7157","115","23872"
"7157","114","2547"
"7157","113","23871"
"7157","112","23870"
"7157","111","23869"
"7157","110","23868"
"7157","109","45130"
"7157","108","16572"
"7157","107","23866"
"7157","106","2082"
"7157","105","23863"
"7157","104","9672"
"7157","103","23862"
"7157","102","23861"
"7157","101","23859"
"7157","100","23858"
"7157","99","3627"
"7157","98","23857"
"7157","97","23856"
"7157","96","12703"
"7157","95","23855"
"7157","94","23854"
"7157","93","6969"
"7157","92","23853"
"7157","91","23852"
"7157","90","23851"
"7157","89","45128"
"7157","88","23849"
"7157","87","45126"
"7157","86","17267"
"7157","85","7172"
"7157","84","45125"
"7157","83","45124"
"7157","82","45123"
"7157","81","23848"
"7157","80","23847"
"7157","79","23846"
"7157","78","8949"
"7157","77","7778"
"7157","76","19903"
"7157","75","23845"
"7157","74","1131"
"7157","73","23844"
"7157","72","20831"
"7157","71","20602"
"7157","70","3129"
"7157","69","23843"
"7157","68","23842"
"7157","67","23841"
"7157","66","23840"
"7157","65","23839"
"7157","64","23838"
"7157","63","23837"
"7157","62","23836"
"7157","61","23834"
"7157","60","544"
"7157","59","23833"
"7157","58","23832"
"7157","57","23831"
"7157","56","23830"
"7157","55","1225"
"7157","54","16588"
"7157","53","23829"
"7157","52","23828"
"7157","51","23827"
"7157","50","6058"
"7157","49","2305"
"7157","48","23825"
"7157","47","23824"
"7157","46","42047"
"7157","45","23821"
"7157","44","10926"
"7157","43","23820"
"7157","42","23818"
"7157","41","23815"
"7157","40","23814"
"7157","39","23813"
"7157","38","22520"
"7157","37","12864"
"7157","36","23812"
"7157","35","1936"
"7157","34","22061"
"7157","33","23811"
"7157","32","23810"
"7157","31","23807"
"7157","30","550"
"7157","29","10603"
"7157","28","14805"
"7157","27","23805"
"7157","26","23804"
"7157","25","9776"
"7157","24","23797"
"7157","23","23796"
"7157","22","23795"
"7157","21","12566"
"7157","20","23794"
"7157","19","3346"
"7157","18","23793"
"7157","17","1224"
"7157","16","23792"
"7157","15","19452"
"7157","14","9780"
"7157","13","23791"
"7157","12","23790"
"7157","11","23789"
"7157","10","23788"
"7157","9","23787"
"7157","8","23786"
"7157","7","23785"
"7157","6","23784"
"7157","5","5543"
"7157","4","23783"
"7157","3","23782"
"7157","2","23781"
"7157","1","9779"
"7157","0","23779"
"7158","17","45138"
"7158","16","10320"
"7158","15","23802"
"7158","14","23801"
"7158","13","45137"
"7158","12","23800"
"7158","11","23799"
"7158","10","23798"
"7158","9","4048"
"7158","8","20448"
"7158","7","3449"
"7158","6","23777"
"7158","5","23776"
"7158","4","13380"
"7158","3","23775"
"7158","2","3886"
"7158","1","5027"
"7158","0","2144"
"7159","0","45139"
"7159","1","45140"
"7159","2","45141"
"7159","3","45142"
"7159","4","4833"
"7159","5","45143"
"7159","6","45144"
"7159","7","45145"
"7159","8","45146"
"7159","9","45147"
"7159","10","21741"
"7159","11","45148"
"7159","12","45149"
"7159","13","45150"
"7159","14","45151"
"7159","15","45152"
"7159","16","45153"
"7159","17","45154"
"7160","0","45155"
"7160","1","35323"
"7160","2","42600"
"7160","3","39646"
"7160","4","45156"
"7160","5","37850"
"7160","6","45157"
"7160","7","45158"
"7160","8","45159"
"7160","9","38950"
"7160","10","37744"
"7160","11","45160"
"7160","12","45161"
"7160","13","45162"
"7160","14","45163"
"7160","15","45097"
"7160","16","45164"
"7160","17","2305"
"7160","18","45165"
"7160","19","14717"
"7160","20","45166"
"7160","21","16701"
"7160","22","45167"
"7160","23","45168"
"7160","24","34558"
"7160","25","15915"
"7160","26","45169"
"7160","27","6742"
"7160","28","45170"
"7160","29","45171"
"7160","30","45172"
"7160","31","9412"
"7160","32","3287"
"7160","33","45173"
"7160","34","34535"
"7160","35","15799"
"7160","36","45174"
"7160","37","45175"
"7160","38","45176"
"7160","39","45177"
"7160","40","3616"
"7160","41","17952"
"7160","42","45178"
"7160","43","10783"
"7160","44","20529"
"7160","45","45179"
"7160","46","45180"
"7160","47","45181"
"7160","48","34556"
"7160","49","45182"
"7160","50","45183"
"7161","0","44139"
"7161","1","45184"
"7161","2","45185"
"7161","3","45186"
"7161","4","45187"
"7161","5","45188"
"7161","6","45189"
"7161","7","45190"
"7161","8","45191"
"7161","9","45192"
"7161","10","45193"
"7161","11","45194"
"7161","12","45195"
"7161","13","45196"
"7161","14","45197"
"7161","15","45198"
"7161","16","45199"
"7161","17","9799"
"7161","18","45200"
"7161","19","45201"
"7161","20","45202"
"7161","21","45203"
"7161","22","45204"
"7161","23","45205"
"7161","24","45206"
"7161","25","45207"
"7161","26","45208"
"7161","27","45209"
"7161","28","45210"
"7161","29","45211"
"7161","30","45212"
"7162","0","549"
"7162","1","1015"
"7162","2","5857"
"7162","3","45213"
"7162","4","45214"
"7162","5","45215"
"7162","6","45216"
"7162","7","45217"
"7162","8","45218"
"7162","9","764"
"7162","10","1014"
"7162","11","17269"
"7162","12","45219"
"7162","13","45220"
"7162","14","45221"
"7162","15","45222"
"7162","16","45223"
"7162","17","45224"
"7162","18","45225"
"7162","19","45226"
"7163","0","45227"
"7163","1","45228"
"7163","2","3083"
"7163","3","45229"
"7163","4","45230"
"7163","5","45231"
"7163","6","45232"
"7163","7","45233"
"7163","8","45234"
"7163","9","45235"
"7163","10","20683"
"7163","11","38455"
"7163","12","45236"
"7163","13","45237"
"7163","14","16284"
"7163","15","45238"
"7164","0","45239"
"7164","1","23399"
"7164","2","17613"
"7164","3","6641"
"7164","4","45240"
"7164","5","27141"
"7164","6","45241"
"7164","7","45242"
"7164","8","45243"
"7164","9","45244"
"7164","10","45245"
"7164","11","3464"
"7164","12","551"
"7164","13","45246"
"7164","14","45247"
